KDCPUM,KDPKAB,WADMKC,WADMKK,WADMPR,aet,drought_class,month,pdsi,pet,pr,ro,soil,tmmn,tmmx,vap,vpd,year
11.10.09,11.10,Kota Baharu,Aceh Singkil,Aceh,1183.2034538586076,Wet,6,259.5779816513761,1183.2034538586076,218.26821370750133,99.92174851592011,555.1743119266055,232.03777657852132,330.15704263356724,3030.3567188343227,93.01079330814896,2023
11.10.10,11.10,Singkil Utara,Aceh Singkil,Aceh,1180.4461467038068,Wet,6,223.73026926648097,1180.4461467038068,236.0900649953575,118.07892293407616,552.5362116991644,232.50046425255337,330.5371402042711,3090.4507892293404,87.99767873723306,2023
11.10.11,11.10,Danau Paris,Aceh Singkil,Aceh,1159.1063615790797,Wet,6,154.7113402061856,1159.1063615790797,203.2997234096052,87.32310787025395,593.7264269549913,228.1667085743022,326.7312044254463,2997.32059341212,88.30248931355291,2023
11.10.12,11.10,Suro Makmur,Aceh Singkil,Aceh,1170.8496376811593,Wet,6,152.86413043478257,1170.8496376811593,176.61292270531396,59.50422705314008,587.5018115942029,229.48369565217385,327.98671497584536,2920.884057971014,98.68236714975842,2023
11.10.13,11.10,Singkohor,Aceh Singkil,Aceh,1174.6680161943318,Wet,6,212.3932186234818,1174.6680161943318,192.87095141700405,75.42560728744938,567.86487854251,231.59564777327932,330.165991902834,2971.177125506073,98.59514170040484,2023
11.10.14,11.10,Kuala Baru,Aceh Singkil,Aceh,1197.7256544502618,Wet,6,279.53612565445025,1197.7256544502618,241.62722513089005,121.81675392670157,545.8031413612565,231.6314136125654,329.7528795811518,3080.509947643978,87.10994764397905,2023
11.10.16,11.10,Pulau Banyak Barat,Aceh Singkil,Aceh,1147.2756994655767,Wet,6,256.39735932096823,1147.2756994655767,223.6705438541339,108.96321911348636,628.9647909462433,230.3492612386042,327.02106255894364,3062.613329141778,83.85130462118829,2023
11.11.01,11.11,Samalanga,Bireuen,Aceh,1010.1205479452054,Wet,6,254.57945205479453,1219.1027397260275,95.2095890410959,11.905479452054797,1515.8753424657532,228.23424657534247,303.55479452054794,2707.4465753424656,92.41917808219178,2023
11.11.02,11.11,Jeunieb,Bireuen,Aceh,1000.5959970348408,Wet,6,240.4588584136397,1246.3283914010378,86.41882876204596,6.395848776871757,1320.7079318013346,233.7531504818384,310.98517420311344,2744.300963676798,100.38769458858415,2023
11.11.03,11.11,Peudada,Bireuen,Aceh,1012.7571227080396,Wet,6,220.23328631875887,1259.6028208744713,84.72750352609312,4.568688293370945,1266.1060648801129,237.51791255289143,316.24118476727784,2770.388434414669,105.89026798307476,2023
11.11.04,11.11,Jeumpa,Bireuen,Aceh,879.4333672431331,Wet,6,218.47405900305188,1290.471007121058,64.81688708036623,3.298067141403866,800.711088504578,249.01627670396743,325.1119023397762,2958.8728382502545,108.45371312309258,2023
11.11.05,11.11,Peusangan,Bireuen,Aceh,744.1315028901735,Wet,6,191.7485549132948,1296.1459537572257,53.468208092485554,2.758670520231214,535.8410404624278,251.9725433526012,328.11127167630065,3044.250000000001,106.95953757225436,2023
11.11.06,11.11,Makmur,Bireuen,Aceh,822.1484593837536,Wet,6,206.7016806722689,1283.2282913165268,63.54901960784314,3.015406162464985,556.4649859943978,249.3389355742297,327.5420168067227,3019.1498599439774,106.16666666666669,2023
11.11.07,11.11,Gandapura,Bireuen,Aceh,711.0455373406193,Wet,6,227.62112932604737,1282.2695810564662,55.28051001821494,3.0,471.50091074681234,252.2094717668488,328.6429872495446,3077.138433515483,104.56102003642988,2023
11.11.08,11.11,Pandrah,Bireuen,Aceh,1060.4933628318586,Wet,6,218.5833333333333,1196.7359882005903,103.96165191740413,9.50368731563422,1676.890855457227,220.26548672566372,299.9520648967552,2580.2013274336286,91.54572271386432,2023
11.11.09,11.11,Juli,Bireuen,Aceh,1003.5174050632908,Wet,6,197.46170886075944,1266.912658227848,81.71898734177216,4.179746835443038,1115.4449367088607,242.3325949367089,321.93702531645573,2829.8908227848096,110.83829113924048,2023
11.11.10,11.11,Jangka,Bireuen,Aceh,657.1609195402298,Wet,6,212.43218390804597,1317.0988505747123,49.20919540229884,2.40919540229885,480.3471264367816,253.33793103448275,328.5494252873563,3072.708045977012,106.15402298850572,2023
11.11.11,11.11,Simpang Mamplam,Bireuen,Aceh,1028.19042515184,Wet,6,231.35405501964985,1185.1543408360128,103.56948910325116,13.372633083244011,1656.324758842444,216.914255091104,295.9867809932119,2568.537692032869,87.2540192926045,2023
11.11.12,11.11,Peulimbang,Bireuen,Aceh,1009.2832764505124,Wet,6,213.69419795221847,1185.492832764505,97.2081911262799,10.483959044368603,1521.6191126279864,214.27508532423207,295.7269624573379,2511.323549488055,91.62525597269624,2023
11.11.13,11.11,Kota Juang,Bireuen,Aceh,770.4100418410042,Wet,6,194.3556485355648,1282.836820083682,54.41422594142259,2.774058577405858,592.1799163179916,251.8326359832636,327.39748953974896,3034.89539748954,106.6652719665272,2023
11.11.14,11.11,Kuala,Bireuen,Aceh,691.5606060606061,Wet,6,205.6313131313132,1314.707070707071,48.20707070707071,2.0,519.1060606060606,253.959595959596,328.7929292929293,3065.333333333333,107.5858585858586,2023
11.11.15,11.11,Peusangan Siblah Krueng,Bireuen,Aceh,867.8161375661374,Wet,6,188.99735449735448,1282.7751322751324,66.72089947089947,3.2275132275132274,655.7949735449736,248.6851851851852,326.9656084656085,2977.588624338624,108.79497354497354,2023
11.11.16,11.11,Peusangan Selatan,Bireuen,Aceh,974.9980237154152,Wet,6,188.1062252964428,1254.90662055336,80.36116600790514,4.058300395256917,1002.249505928854,238.49654150197637,320.4752964426878,2817.249011857708,107.22480237154151,2023
11.11.17,11.11,Kuta Blang,Bireuen,Aceh,730.1284403669725,Wet,6,213.4816513761468,1293.8394495412842,54.818807339449535,3.0,493.88302752293583,252.36009174311928,328.447247706422,3060.651376146789,106.16284403669728,2023
11.12.01,11.12,Blangpidie,Aceh Barat Daya,Aceh,962.501087350489,Wet,6,203.53533889090247,962.501087350489,136.15857194635734,40.08191373686118,1270.096049293222,161.04349401957228,261.5603479521566,2217.1353751359184,46.85357013410656,2023
11.12.02,11.12,Tangan-Tangan,Aceh Barat Daya,Aceh,1213.102998696219,Wet,6,131.36505867014338,1213.102998696219,162.44850065189047,41.27249022164276,1218.9322033898304,227.65580182529328,323.24119947848754,2897.040417209909,93.26988265971316,2023
11.12.03,11.12,Manggeng,Aceh Barat Daya,Aceh,1061.3319397993312,Wet,6,111.97240802675586,1061.3319397993312,140.12458193979933,34.085284280936456,1212.378762541806,189.2282608695652,288.11705685618733,2505.984949832776,65.89046822742475,2023
11.12.04,11.12,Susoh,Aceh Barat Daya,Aceh,1264.8371040723985,Wet,6,197.89592760181,1264.8371040723985,200.2036199095023,73.97737556561088,1180.4343891402716,241.17647058823533,334.1266968325792,3074.380090497737,102.66515837104072,2023
11.12.05,11.12,Kuala Batee,Aceh Barat Daya,Aceh,1227.6192192192193,Wet,6,232.1897897897898,1227.6192192192193,205.49249249249252,82.73333333333335,1240.3417417417418,229.272072072072,323.3753753753753,2885.882282282283,96.27567567567569,2023
11.12.06,11.12,Babah Rot,Aceh Barat Daya,Aceh,1230.9650014956626,Wet,6,251.47233024229735,1230.9650014956626,210.36957822315293,87.26159138498357,1314.4370326054443,229.29374813042176,322.4223751121746,2820.0661082859706,102.32874663475918,2023
11.12.07,11.12,Setia,Aceh Barat Daya,Aceh,1224.2644135188866,Wet,6,169.00994035785288,1224.2644135188866,175.44532803180914,53.43141153081511,1217.3280318091452,230.29821073558648,325.5805168986084,2945.232604373758,93.7972166998012,2023
11.12.08,11.12,Jeumpa,Aceh Barat Daya,Aceh,1107.7136668832577,Wet,6,226.72579597141,1107.7136668832577,153.66450075806796,42.94823478449209,1333.9783409140134,195.6525882607754,295.02534113060426,2482.6434914446613,75.28091834524584,2023
11.12.09,11.12,Lembah Sabil,Aceh Barat Daya,Aceh,1149.9992401215804,Wet,6,28.81686930091185,1149.9992401215804,143.49696048632217,28.689209726443767,1215.1724924012158,211.4772036474164,309.67173252279633,2714.594224924012,82.20364741641336,2023
11.13.01,11.13,Blangkejeren,Gayo Lues,Aceh,931.8744186046512,Wet,6,418.91434108527136,931.8744186046512,114.93837209302328,21.8124031007752,963.4678294573644,154.45813953488377,256.9073643410853,2026.7368217054268,52.78759689922481,2023
11.13.02,11.13,Kutapanjang,Gayo Lues,Aceh,740.1635514018694,Wet,6,310.1461059190032,740.1635514018694,130.00436137071654,56.09719626168226,1122.335202492212,98.45295950155764,196.5785046728972,1634.4735202492209,20.480685358255453,2023
11.13.03,11.13,Rikit Gaib,Gayo Lues,Aceh,922.1867273910216,Wet,6,425.58230318802873,922.3526350032532,104.98048145738451,12.8562134027326,1128.3126219908916,142.18054651919329,243.55660377358495,1856.4899154196492,51.15647364996749,2023
11.13.04,11.13,Terangun,Gayo Lues,Aceh,1065.8801433337449,Wet,6,288.9352526875076,1065.8801433337449,140.50945261336955,33.878042752996414,1431.509946867663,179.27282837019638,280.52292104287653,2223.8644507599165,72.69998764364266,2023
11.13.05,11.13,Pining,Gayo Lues,Aceh,963.030615248749,Wet,6,421.8161318810715,963.030615248749,128.77591992934944,32.44333235207536,865.7854577568443,173.83426552840743,274.3188695908153,2297.2718280836034,56.31928171916396,2023
11.13.06,11.13,Blangpegayon,Gayo Lues,Aceh,764.2201751736635,Wet,6,324.79220779220776,764.2201751736635,123.14255511929927,46.71428571428572,1060.712473572939,107.83630323165208,207.43400785261252,1700.3796436122016,20.41377227423739,2023
11.13.07,11.13,Puteri Betung,Gayo Lues,Aceh,813.8048216007714,Wet,6,370.9226615236258,813.8048216007714,124.48727097396336,43.18871745419479,877.2920925747346,127.99498553519769,228.26702025072325,1891.8766634522656,29.287753134040496,2023
11.13.08,11.13,Dabun Gelang,Gayo Lues,Aceh,918.948515595641,Wet,6,447.8761743705373,918.948515595641,114.13622698233748,22.228297632469,859.3855693348365,152.6677940623826,254.5828635851184,2018.2324314167604,49.640736565201045,2023
11.13.09,11.13,Blangjerango,Gayo Lues,Aceh,851.0898544131031,Wet,6,336.4674704276616,851.0898544131031,125.34849863512288,40.2488626023658,1207.279117379436,125.65172884440406,226.20086442220207,1794.6881255686992,36.264331210191095,2023
11.13.10,11.13,Teripe Jaya,Gayo Lues,Aceh,995.9535017221586,Wet,6,355.9885189437428,995.9535017221586,129.90757749712972,30.255644852659785,1436.7958285495602,156.95063145809416,258.3639494833524,1981.4422120168397,61.74569460390358,2023
11.13.11,11.13,Pantan Cuaca,Gayo Lues,Aceh,957.3373995009704,Wet,6,402.7407818131411,957.5924591072916,112.77044635431106,16.994732464652063,1281.9190462988631,147.68477959523148,249.5550318824508,1876.836706404214,57.28749653451621,2023
11.14.01,11.14,Teunom,Aceh Jaya,Aceh,1369.2293647774825,Extreme Drought,6,-58.97223278813237,1369.2293647774825,243.1589958158997,106.3796120197794,1518.6397869912514,255.1479650057056,328.7782426778243,2920.508938759985,123.37732978318752,2023
11.14.02,11.14,Krueng Sabee,Aceh Jaya,Aceh,1292.3296665520795,Wet,6,5.426607081471294,1292.3296665520795,250.1973186662084,121.00951071387648,1942.4529620717317,241.5097971811619,312.03025094534206,2629.644207631489,117.86352698521831,2023
11.14.03,11.14,Setia Bakti,Aceh Jaya,Aceh,1286.9711758426104,Extreme Drought,6,-25.97666615830409,1286.9711758426104,248.7059630928778,120.06725636724109,1726.7474454781143,238.55375934116196,306.88317828275115,2606.7619338111926,112.6187280768644,2023
11.14.04,11.14,Sampoi Niet,Aceh Jaya,Aceh,1245.4270007209802,Extreme Drought,6,-34.78298485940879,1245.4270007209802,222.16636625811103,97.61085075702955,1790.9754866618605,232.8320115356885,297.33489545782265,2583.912220620044,98.95061283345348,2023
11.14.05,11.14,Jaya,Aceh Jaya,Aceh,1225.3269956458637,Wet,6,33.56255442670537,1225.3269956458637,201.52902757619745,79.07445573294632,1957.4847605224968,226.85921625544265,288.4413642960813,2460.2949201741653,93.74818577648767,2023
11.14.06,11.14,Panga,Aceh Jaya,Aceh,1330.57120439388,Extreme Drought,6,-20.463515103962333,1330.57120439388,263.70890545311875,130.47842291094543,1691.8617104746957,246.74264417418595,318.9852883483719,2731.109650843468,121.20223617104746,2023
11.14.07,11.14,Indra Jaya,Aceh Jaya,Aceh,1279.1295641931688,Extreme Drought,6,-64.86533176285829,1279.1295641931688,200.21436984687872,72.40164899882215,1840.1554770318028,243.4397330192383,303.64742834707494,2689.155869650569,102.6972909305065,2023
11.14.08,11.14,Darul Hikmah,Aceh Jaya,Aceh,1218.808700662633,Extreme Drought,6,-7.0884471333909485,1218.808700662633,225.66436185537316,103.80783635839812,1879.9599539037745,223.0262172284644,291.1247479112648,2457.3278594065105,97.00864304235093,2023
11.14.09,11.14,Pasie Raya,Aceh Jaya,Aceh,1291.091604631927,Extreme Drought,6,-9.00289495450786,1291.091604631927,251.0918114143921,121.97373862696443,1910.0097187758488,239.4174937965261,315.5709263854426,2688.765508684864,114.41480562448308,2023
11.15.01,11.15,Kuala,Nagan Raya,Aceh,1308.514851485149,Wet,6,197.25000000000009,1308.514851485149,273.453795379538,142.60396039603964,1257.259075907591,247.66749174917493,331.9859735973599,2994.774752475248,113.24834983498351,2023
11.15.02,11.15,Seunagan,Nagan Raya,Aceh,1309.103448275862,Wet,6,157.68534482758622,1309.103448275862,276.68821839080454,145.95689655172413,1487.081896551724,247.8448275862069,330.9971264367816,2912.479885057472,120.17528735632185,2023
11.15.03,11.15,Seunagan Timur,Nagan Raya,Aceh,1263.2293762575453,Wet,6,149.8285714285714,1263.2293762575453,253.3593561368209,126.96177062374242,1722.7364185110662,234.5142857142857,320.4265593561368,2718.753722334004,114.40563380281688,2023
11.15.04,11.15,Beutong,Nagan Raya,Aceh,1165.7847645085128,Wet,6,182.39778799552636,1165.7847645085128,212.42885547408977,95.84752081521064,1727.2093948055174,204.5804647694793,297.198831862806,2420.6599975146014,93.68758543556606,2023
11.15.05,11.15,Darul Makmur,Nagan Raya,Aceh,1197.7708443815925,Wet,6,249.69324141182025,1197.7708443815925,206.0639915149373,86.27004890695893,1421.5254257262393,217.40416003771145,309.9765482293324,2635.190560367687,99.57350774851218,2023
11.15.06,11.15,Suka Makmue,Nagan Raya,Aceh,1310.7985074626863,Wet,6,171.71144278606965,1310.7985074626863,272.1243781094527,141.0099502487562,1441.2773631840794,247.8718905472637,331.7276119402985,2932.830845771144,119.08706467661688,2023
11.15.07,11.15,Kuala Pesisir,Nagan Raya,Aceh,1313.5503211991434,Wet,6,210.41220556745185,1313.5503211991434,273.08993576017133,141.6241970021413,1128.0653104925052,246.93361884368304,331.7066381156317,3025.3693790149896,109.17130620985012,2023
11.15.08,11.15,Tadu Raya,Nagan Raya,Aceh,1303.5822628458498,Wet,6,205.70083992094868,1303.5822628458498,259.8666007905138,129.6044960474308,1360.618330039526,246.12771739130437,331.8974802371542,2952.920701581027,115.88957509881423,2023
11.15.09,11.15,Tripa Makmur,Nagan Raya,Aceh,1298.5592550790066,Wet,6,237.994920993228,1298.5592550790066,252.45428893905196,122.65519187358916,1205.918171557562,245.99322799097064,332.9943566591422,2994.54683972912,113.40011286681715,2023
11.15.10,11.15,Beutong Ateuh Banggalang,Nagan Raya,Aceh,1050.1655025223124,Wet,6,207.95809080325952,1050.183546759798,141.1783081102056,36.243306169965074,1892.899495537446,164.4000776096236,262.7337989910749,1952.9774932091575,71.26154443150949,2023
11.16.01,11.16,Manyak Payed,Aceh Tamiang,Aceh,1190.0178351783518,Wet,6,321.3573185731858,1203.0861008610088,131.94956949569496,6.686961869618697,597.3345633456336,245.2921279212792,337.0725707257073,3105.567650676507,107.3068880688807,2023
11.16.02,11.16,Bendahara,Aceh Tamiang,Aceh,1174.514138817481,Wet,6,374.422236503856,1174.514138817481,151.66516709511563,8.654241645244214,974.3483290488432,243.4775064267352,335.1278920308483,3142.681233933161,99.17159383033416,2023
11.16.03,11.16,Karang Baru,Aceh Tamiang,Aceh,1174.8648825065277,Wet,6,298.78328981723234,1174.8648825065277,156.85770234986947,22.69255874673629,1044.768276762402,242.86357702349875,335.50456919060053,3082.316579634464,105.0541775456919,2023
11.16.04,11.16,Seruway,Aceh Tamiang,Aceh,1164.2735562310029,Wet,6,359.38652482269504,1164.2735562310029,160.10992907801415,20.28622087132725,1080.355116514691,242.32522796352583,334.6362715298886,3150.482776089159,96.6322188449848,2023
11.16.05,11.16,Kota Kualasinpang,Aceh Tamiang,Aceh,1152.9310344827586,Wet,6,316.62068965517244,1152.9310344827586,181.79310344827587,65.96551724137932,1037.9655172413793,241.27586206896555,335.0,3116.689655172414,99.55172413793105,2023
,,,,Maluku,1169.08,Extreme Drought,7,-53.35999999999999,1169.08,190.76,73.8,500.0,237.64,300.28000000000003,2836.52,78.03999999999999,2023
,81.03,,Kepulauan Tanimbar,Maluku,1184.0,Extreme Drought,7,-195.0,1226.0,118.0,6.0,410.0,233.0,298.0,2759.0,79.0,2023
,17.03,,Bengkulu Utara,Bengkulu,1133.735294117647,Wet,7,641.2647058823529,1133.735294117647,517.3823529411765,404.3823529411765,617.9411764705883,243.32352941176472,299.0,2863.1470588235293,78.73529411764704,2023
,61.02,,Mempawah,Kalimantan Barat,1177.6666666666663,Wet,7,123.88888888888889,1177.6666666666663,248.11111111111111,110.88888888888889,609.6666666666666,241.11111111111117,316.0,3057.6666666666665,78.77777777777779,2023
,94.02,Wuyuneri,Puncak Jaya,Papua Tengah,812.6060606060606,Extreme Drought,7,-104.15151515151516,812.6060606060606,273.03030303030306,191.93939393939397,158.45454545454544,120.06060606060608,208.1818181818182,1540.6363636363635,40.87878787878788,2023
,21.03,,Natuna,Kepulauan Riau,1153.0,Wet,7,449.0,1153.0,203.0,53.0,648.0,242.0,322.0,3169.0,77.0,2023
,35.04,,Tulungagung,Jawa Timur,862.0,Wet,7,236.0,1091.0,56.0,3.0,2107.0,184.0,288.0,2365.0,69.0,2023
,,,,,1157.0,Wet,7,227.7142857142857,1157.0,301.5714285714286,186.0,601.4285714285713,230.28571428571428,326.2857142857143,3119.0,77.28571428571429,2023
,71.05/71.10,,Minahasa Selatan/Bolaang Mongondwo Timur,Sulawesi Utara,904.3,Wet,7,272.65,904.3,299.65,209.0,1001.0,187.05,256.7,2385.5,35.35,2023
11.01.01,11.01,Bakongan,Aceh Selatan,Aceh,1162.091836734694,Wet,7,258.97142857142853,1162.091836734694,183.32653061224488,67.06632653061224,524.4571428571429,229.77857142857144,326.3448979591837,3118.5969387755104,76.67551020408165,2023
11.01.02,11.01,Kluet Utara,Aceh Selatan,Aceh,1151.3913525498892,Wet,7,168.149667405765,1151.3913525498892,164.12416851441245,48.60975609756098,680.3558758314857,227.43237250554324,324.37361419068736,3076.213968957872,76.52217294900224,2023
11.01.03,11.01,Kluet Selatan,Aceh Selatan,Aceh,1146.5977301387138,Wet,7,223.66414459857083,1146.5977301387138,171.75367801597312,57.30306851618328,578.6624632198403,226.1824295922657,323.1357713324927,3053.9348465741905,75.94073139974779,2023
11.01.04,11.01,Labuhanhaji,Aceh Selatan,Aceh,954.0611735330835,Extreme Drought,7,-20.58801498127341,954.0611735330835,128.16229712858927,32.45193508114856,1181.6367041198505,181.2684144818976,278.7590511860175,2654.159800249688,35.79151061173533,2023
11.01.05,11.01,Meukek,Aceh Selatan,Aceh,867.8327376697642,Wet,7,39.291100786275926,867.8327376697642,125.04431736954967,38.12866333095069,1107.2321300929236,160.04342387419584,258.5580771979986,2402.4887419585416,24.42512508934953,2023
11.01.06,11.01,Samadua,Aceh Selatan,Aceh,1025.9758139534883,Wet,7,60.70604651162791,1025.9758139534883,129.80093023255813,27.18418604651163,941.7962790697674,201.0632558139535,298.9674418604652,2831.24,47.85395348837209,2023
11.01.07,11.01,Sawang,Aceh Selatan,Aceh,1015.2262129804662,Extreme Drought,7,-47.78071833648394,1015.2262129804662,132.16824196597355,30.69943289224953,1024.250157529931,200.30308758664145,297.5500945179584,2847.282293635791,43.95904221802142,2023
11.01.08,11.01,Tapaktuan,Aceh Selatan,Aceh,1018.3140726933832,Wet,7,95.27306616961792,1018.3140726933832,127.95619757688728,26.15191053122088,876.7343895619758,200.01304753028896,298.4538676607642,2828.558247903076,46.739981360671024,2023
11.01.09,11.01,Trumon,Aceh Selatan,Aceh,1146.147854269111,Wet,7,380.7122261957979,1146.147854269111,238.4998882431828,123.9962002682164,537.0572194903889,229.35784532856505,326.8074430040233,3108.656794814483,78.16014751899867,2023
11.01.10,11.01,Pasi Raja,Aceh Selatan,Aceh,1088.383783783784,Wet,7,122.00108108108108,1088.383783783784,144.3610810810811,35.55135135135136,777.6627027027029,216.99783783783784,313.812972972973,2996.5902702702706,62.12216216216217,2023
11.01.11,11.01,Labuhan Haji Timur,Aceh Selatan,Aceh,927.7879078694816,Extreme Drought,7,-18.327255278310947,927.7879078694816,131.0921305182342,38.09309021113245,1161.7178502879078,175.92898272552785,273.3531669865643,2593.515355086373,31.91842610364683,2023
11.01.12,11.01,Labuhan Haji Barat,Aceh Selatan,Aceh,1023.5351213282248,Extreme Drought,7,-48.56321839080461,1023.5351213282248,133.9859514687101,31.448275862068968,1193.4457215836526,198.42656449553,294.352490421456,2844.858237547893,46.08045977011494,2023
11.01.13,11.01,Kluet Tengah,Aceh Selatan,Aceh,884.897909751502,Wet,7,105.38270386651112,884.897909751502,127.47205526150532,38.98636404413742,938.9325379025742,161.6103884453215,260.0195568314342,2396.075625728894,31.62483179330761,2023
11.01.14,11.01,Kluet Timur,Aceh Selatan,Aceh,1043.826520438684,Wet,7,185.2779162512463,1043.826520438684,140.0725324027916,35.696909272183454,697.4588733798605,204.0944666001994,302.86440677966107,2791.556081754736,59.48703888334996,2023
11.01.15,11.01,Bakongan Timur,Aceh Selatan,Aceh,1123.4448818897636,Wet,7,318.4901574803149,1123.4448818897636,182.06496062992125,70.07086614173228,515.9586614173228,221.4468503937008,319.0925196850393,3017.5118110236217,70.57283464566929,2023
11.01.16,11.01,Trumon Timur,Aceh Selatan,Aceh,1094.2058902999186,Wet,7,384.7081869764928,1094.2058902999186,197.5271548230208,88.1794109700081,538.2631721156442,223.31396919751413,321.2985679546068,3008.6971088894893,75.6746825182383,2023
11.01.17,11.01,Kota Bahagia,Aceh Selatan,Aceh,1074.334340382679,Wet,7,292.7703927492448,1074.334340382679,165.35011748909037,58.07888553205775,535.9691171534074,213.62504196038947,311.7818059751596,2898.010741859685,66.97885196374624,2023
11.01.18,11.01,Trumon Tengah,Aceh Selatan,Aceh,1068.5271428571427,Wet,7,373.0621428571428,1068.5271428571427,183.27071428571423,76.41071428571426,525.1607142857142,213.22642857142856,312.05357142857133,2922.4028571428566,64.70642857142857,2023
11.02.01,11.02,Lawe Alas,Aceh Tenggara,Aceh,807.7022380317183,Wet,7,170.31702979101826,807.7022380317183,110.79828071735588,29.92500370535053,816.5062990958952,142.08003557136507,241.4639098858753,2101.761375426116,27.327108344449396,2023
11.02.02,11.02,Lawe Sigala-Gala,Aceh Tenggara,Aceh,976.0314253647584,Wet,7,271.5398428731762,976.1773288439954,125.76543209876544,28.31313131313131,580.4197530864196,192.65432098765427,290.8249158249158,2558.7732884399547,63.42312008978674,2023
11.02.03,11.02,Bambel,Aceh Tenggara,Aceh,977.5777777777776,Wet,7,253.68253968253967,979.0571428571428,120.87301587301587,23.485714285714284,628.6666666666666,193.15238095238092,291.7587301587301,2599.9206349206347,63.67936507936509,2023
11.02.04,11.02,Babussalam,Aceh Tenggara,Aceh,806.9903560830859,Wet,7,148.91246290801186,806.9903560830859,112.95474777448072,32.12833827893175,833.4339762611274,141.2544510385757,240.0155786350149,2110.9814540059347,30.41320474777449,2023
11.02.05,11.02,Badar,Aceh Tenggara,Aceh,854.8221528861155,Wet,7,252.76833073322945,858.6973478939159,97.16380655226212,12.274570982839316,703.0156006240251,152.22620904836197,250.1755070202808,2162.0514820592834,37.71138845553823,2023
11.02.06,11.02,Babul Makmur,Aceh Tenggara,Aceh,971.8321995464852,Wet,7,266.0238095238095,972.501133786848,128.88548752834467,31.8344671201814,560.8877551020408,190.65079365079367,289.5566893424036,2541.165532879819,62.7732426303855,2023
11.02.07,11.02,Darul Hasanah,Aceh Tenggara,Aceh,802.2193675889326,Wet,7,184.0180061484409,805.3937198067631,111.02108036890644,31.22815107597717,845.3043478260868,139.25647782169526,237.06192358366272,2100.606060606061,29.95212999560825,2023
11.02.08,11.02,Lawe Bulan,Aceh Tenggara,Aceh,931.102564102564,Wet,7,248.4572649572649,932.1965811965812,106.01495726495726,13.160256410256409,647.0833333333333,176.50641025641028,275.2863247863248,2415.096153846154,51.39316239316239,2023
11.02.09,11.02,Bukit Tusam,Aceh Tenggara,Aceh,991.0867579908676,Wet,7,260.57762557077626,993.203196347032,123.40867579908677,24.531963470319635,615.9383561643835,198.3881278538813,297.05479452054794,2643.6849315068494,65.60958904109589,2023
11.02.10,11.02,Semadam,Aceh Tenggara,Aceh,984.2538293216631,Wet,7,267.20131291028446,985.3763676148798,123.73304157549234,25.36542669584245,602.5207877461708,195.9277899343545,294.3501094091904,2595.761487964989,65.91684901531728,2023
11.02.11,11.02,Babul Rahmah,Aceh Tenggara,Aceh,893.2689993314021,Wet,7,232.5578337419212,893.2689993314021,116.8607087140629,27.57945174949856,687.4628928014263,167.2888344105193,266.8694004903054,2324.331178961444,43.88700690884777,2023
11.02.12,11.02,Ketambe,Aceh Tenggara,Aceh,765.5526982977183,Wet,7,262.6890015694796,770.9028129904623,106.39876856211517,30.712543764336587,859.5046480743691,126.21187975371242,224.03658094893157,1962.1609320294583,20.35892792466497,2023
11.02.13,11.02,Deleng Pokhkisen,Aceh Tenggara,Aceh,901.2724594992636,Wet,7,247.8335787923417,903.7938144329898,98.53019145802652,8.907216494845361,665.6391752577321,165.84536082474224,264.44329896907215,2289.6553755522827,44.86892488954345,2023
11.02.14,11.02,Lawe Sumur,Aceh Tenggara,Aceh,924.2244897959184,Wet,7,259.03401360544217,925.721088435374,103.81179138321995,11.74829931972789,626.6621315192743,173.35374149659864,272.6757369614512,2365.539682539682,51.23582766439909,2023
11.02.15,11.02,Tanoh Alas,Aceh Tenggara,Aceh,862.9906953966699,Wet,7,217.58031341821743,862.9906953966699,109.4784524975514,22.980901077375123,726.5553379040157,157.86728697355534,257.5861900097943,2213.202252693437,38.86777668952008,2023
11.02.16,11.02,Leuser,Aceh Tenggara,Aceh,976.625369265087,Wet,7,306.21438475914874,976.625369265087,141.73629951166575,44.097787423886174,593.8614577681317,191.25037680110927,291.01796587689154,2604.221378187737,54.85205281244347,2023
11.03.01,11.03,Darul Aman,Aceh Timur,Aceh,996.6639231824416,Wet,7,177.1344307270233,1204.4252400548698,100.04389574759944,5.0,273.42798353909467,247.6488340192044,332.04938271604937,3055.866941015089,107.241426611797,2023
11.03.02,11.03,Julok,Aceh Timur,Aceh,921.8020911127708,Wet,7,147.44510828976848,1212.0545182972369,90.98207617625091,4.682598954443615,271.53472740851385,247.88274831964156,331.30470500373417,3033.5772964899184,108.50709484690069,2023
11.03.03,11.03,Idi Rayeuk,Aceh Timur,Aceh,1032.6773255813953,Wet,7,213.15116279069767,1197.6656976744189,105.07267441860463,5.0,278.8662790697674,246.98837209302323,332.656976744186,3075.360465116279,105.39825581395348,2023
11.03.04,11.03,Birem Bayeun,Aceh Timur,Aceh,1171.5821941815634,Wet,7,209.8655800911322,1179.1538731160183,135.33876621100598,7.613564668769718,601.1395022783036,241.45723799509292,332.14581142656857,3032.830704521557,104.0068349106204,2023
11.03.05,11.03,Serbajadi,Aceh Timur,Aceh,930.2571047957368,Wet,7,301.3129281908146,992.2385815782796,91.2468282161888,6.672100989596551,1074.6967774676484,182.23769347881245,278.18123572697283,2335.877125095154,65.59026896726719,2023
